Entity,Code,Year,Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh)
Slovakia,SVK,1969,16886.15,8764.882,2010.4216
Slovakia,SVK,1970,16908.123,10461.809,2681.3716
Slovakia,SVK,1971,17602.55,11433.467,3340.3684
Slovakia,SVK,1972,17761.877,12398.914,3596.1316
Slovakia,SVK,1973,17106.875,13809.562,3911.9495
Slovakia,SVK,1974,16877.672,14017.103,4721.419
Slovakia,SVK,1975,16633.342,15304.676,5349.829
Slovakia,SVK,1976,16316.301,16011.955,5845.64
Slovakia,SVK,1977,16588.336,16582.816,6576.066
Slovakia,SVK,1978,17223.379,16992.066,7296.188
Slovakia,SVK,1979,16776.44,17103.078,7456.742
Slovakia,SVK,1980,18930.164,15769.033,5418.9517
Slovakia,SVK,1981,18283.7,15432.953,5584.062
Slovakia,SVK,1982,18476.594,14034.445,5788.755
Slovakia,SVK,1983,18377.121,13647.343,5904.5024
Slovakia,SVK,1984,19424.078,14417.143,6658.5884
Slovakia,SVK,1985,19151.434,14227.607,6800.2534
Slovakia,SVK,1986,17590.799,13694.089,7242.708
Slovakia,SVK,1987,18386.9,13333.718,7612.03
Slovakia,SVK,1988,19075.75,12974.097,7457.83
Slovakia,SVK,1989,18328.195,12809.936,8399.33
Slovakia,SVK,1990,17310.537,11098.602,11246.818
Slovakia,SVK,1991,15328.055,9714.089,9967.18
Slovakia,SVK,1992,13600.584,8801.121,10918.45
Slovakia,SVK,1993,13376.697,7256.3096,10771.886
Slovakia,SVK,1994,11893.012,7492.0654,10252.043
Slovakia,SVK,1995,11833.877,7267.157,11341.311
Slovakia,SVK,1996,11623.877,7568.405,11934.082
Slovakia,SVK,1997,10900.707,7548.238,12093.284
Slovakia,SVK,1998,9917.051,8447.215,12276.241
Slovakia,SVK,1999,9856.43,7653.534,12416.652
Slovakia,SVK,2000,9253.625,7600.39,12494.606
Slovakia,SVK,2001,9567.187,7042.2705,13342.987
Slovakia,SVK,2002,9269.189,7848.76,12694.816
Slovakia,SVK,2003,10045.922,7408.478,12266.901
Slovakia,SVK,2004,9852.568,7284.33,11897.174
Slovakia,SVK,2005,9131.617,8612.523,12768.889
Slovakia,SVK,2006,9521.37,7993.2803,11631.388
Slovakia,SVK,2007,8530.455,8392.987,11004.984
Slovakia,SVK,2008,8502.093,8820.557,11164.671
Slovakia,SVK,2009,8265.785,8102.388,9550.59
Slovakia,SVK,2010,8299.396,8484.841,10789.498
Slovakia,SVK,2011,7858.7646,8334.14,9981.887
Slovakia,SVK,2012,7402.38,7725.0967,9385.486
Slovakia,SVK,2013,7350.514,7708.2114,9789.937
Slovakia,SVK,2014,7212.665,7145.6504,8095.1504
Slovakia,SVK,2015,6946.836,7783.2007,8317.526
Slovakia,SVK,2016,6848.0356,8104.769,8341.196
Slovakia,SVK,2017,7145.1484,9031.135,8844.594
Slovakia,SVK,2018,7082.1074,9121.569,8705.421
Slovakia,SVK,2019,5762.387,8620.882,8713.489
Slovakia,SVK,2020,4937.0854,8610.477,8713.426
Slovakia,SVK,2021,6003.5176,9075.207,9715.941
Slovakia,SVK,2022,4948.946,8864.669,7814.1333
Slovakia,SVK,2023,4602.173,8685.163,7244.0127
Slovenia,SVN,1990,9214.85,10079.047,4492.2534
Slovenia,SVN,1991,8397.24,9730.205,4262.742
Slovenia,SVN,1992,8740.559,9435.049,3596.4404
Slovenia,SVN,1993,8329.729,11397.261,3571.4734
Slovenia,SVN,1994,7759.547,12324.371,3889.4946
Slovenia,SVN,1995,8050.579,13332.676,4317.681
Slovenia,SVN,1996,7431.343,15422.577,4387.7163
Slovenia,SVN,1997,8242.805,15429.772,4666.2256
Slovenia,SVN,1998,8353.908,14795.914,4783.8916
Slovenia,SVN,1999,7649.8403,14848.74,4998.8345
Slovenia,SVN,2000,7956.1865,14114.959,4836.884
Slovenia,SVN,2001,8443.11,14833.891,4984.634
Slovenia,SVN,2002,9191.32,14394.628,4804.873
Slovenia,SVN,2003,8696.703,14544.752,5300.3403
Slovenia,SVN,2004,8809.505,14934.851,5233.6094
Slovenia,SVN,2005,8804.359,15185.907,5379.359
Slovenia,SVN,2006,8938.516,15713.656,5193.6133
Slovenia,SVN,2007,9042.749,15454.227,5256.3857
Slovenia,SVN,2008,8666.057,17890.709,5021.529
Slovenia,SVN,2009,8000.748,15083.392,4724.8833
Slovenia,SVN,2010,8116.0996,15054.956,4874.3853
Slovenia,SVN,2011,8195.332,14936.875,4154.3296
Slovenia,SVN,2012,7766.694,14596,3988.3662
Slovenia,SVN,2013,7491.2695,13779.594,3911.7795
Slovenia,SVN,2014,5905.3105,13610.808,3508.9568
Slovenia,SVN,2015,5950.7153,13368.358,3712.0813
Slovenia,SVN,2016,6332.7246,14283.507,3918.9104
Slovenia,SVN,2017,6287.9043,14567.27,4108.8813
Slovenia,SVN,2018,6125.03,14932.697,4050.7317
Slovenia,SVN,2019,5771.4473,14187.383,4054.6594
Slovenia,SVN,2020,5545.6147,11844.35,4038.2566
Slovenia,SVN,2021,5089.7603,12664.829,4249.795
Slovenia,SVN,2022,4111.696,13315.928,3747.8772
Slovenia,SVN,2023,3761.2664,11814.331,3616.9258
South Africa,ZAF,1965,14945.43,3510.5798,0
South Africa,ZAF,1966,14307.004,3698.382,0
South Africa,ZAF,1967,14272.342,3908.2344,0
South Africa,ZAF,1968,14485.471,4119.1343,0
South Africa,ZAF,1969,14187.452,4392.0117,0
South Africa,ZAF,1970,14221.183,4618.1504,0
South Africa,ZAF,1971,14770.035,4902.216,26.693356
South Africa,ZAF,1972,14455.956,5192.8213,38.66902
South Africa,ZAF,1973,14966.881,5568.3057,40.71263
South Africa,ZAF,1974,15244.441,5275.652,46.438576
South Africa,ZAF,1975,15827.859,5452.5137,59.39487
South Africa,ZAF,1976,16177.629,5367.0005,58.396465
South Africa,ZAF,1977,16315.98,5174.228,54.464622
South Africa,ZAF,1978,15425.116,5289.875,54.382004
South Africa,ZAF,1979,16020.717,4881.688,65.460495
South Africa,ZAF,1980,16859.209,4889.8447,72.179474
South Africa,ZAF,1981,19477.674,5163.7896,68.259056
South Africa,ZAF,1982,20810.344,5101.0034,60.553658
South Africa,ZAF,1983,20577.363,5016.884,66.79935
South Africa,ZAF,1984,21561.65,5311.7515,65.16245
South Africa,ZAF,1985,21496.592,5037.7754,59.728455
South Africa,ZAF,1986,21092.637,4706.2095,60.646122
South Africa,ZAF,1987,20725,4807.416,54.176384
South Africa,ZAF,1988,21659.371,5115.1284,52.78946
South Africa,ZAF,1989,19547.568,5125.0464,52.03676
South Africa,ZAF,1990,19632.533,5017.902,494.23215
South Africa,ZAF,1991,18790.877,4931.551,487.3921
South Africa,ZAF,1992,18478.697,4989.4624,440.88205
South Africa,ZAF,1993,18218.021,5097.4814,299.5391
South Africa,ZAF,1994,18480.873,5228.659,294.77374
South Africa,ZAF,1995,18863.086,5484.931,293.53333
South Africa,ZAF,1996,18864.24,5564.224,251.77228
South Africa,ZAF,1997,19014.812,5578.0615,205.69717
South Africa,ZAF,1998,18215.672,5593.038,202.77275
South Africa,ZAF,1999,18822.504,5607.3003,255.88086
South Africa,ZAF,2000,18541.01,5645.799,243.4358
South Africa,ZAF,2001,18443.238,5716.3677,292.80426
South Africa,ZAF,2002,17385.057,5810.602,292.0509
South Africa,ZAF,2003,19145.297,5964.6377,218.8015
South Africa,ZAF,2004,20782.303,6130.9004,501.33423
South Africa,ZAF,2005,18978.336,6083.9683,704.95624
South Africa,ZAF,2006,19145.162,6142.68,756.6251
South Africa,ZAF,2007,19461.068,6205.435,758.2333
South Africa,ZAF,2008,21467.123,5818.4116,775.607
South Africa,ZAF,2009,21324.072,5638.8857,649.58856
South Africa,ZAF,2010,20846.531,5840.2456,795.9953
South Africa,ZAF,2011,20072.264,5835.546,816.3002
South Africa,ZAF,2012,19331.701,5903.111,819.89386
South Africa,ZAF,2013,19074.5,5925.6143,752.57043
South Africa,ZAF,2014,19015.678,5753.1455,785.3571
South Africa,ZAF,2015,17475.82,6213.5845,772.8878
South Africa,ZAF,2016,18610.629,5919.238,647.7329
South Africa,ZAF,2017,18236.629,5894.401,708.12854
South Africa,ZAF,2018,17095.684,5811.648,769.2388
South Africa,ZAF,2019,17985.9,5687.9175,733.58405
South Africa,ZAF,2020,17392.062,4555.1147,675.238
South Africa,ZAF,2021,16772.44,4863.0854,710.3989
South Africa,ZAF,2022,15670.038,4929.049,712.9526
South Africa,ZAF,2023,15289.253,4992.7783,785.8296
South America,,1965,390.2869,4386.8613,798.16986
South America,,1966,384.26273,4553.3813,824.3721
South America,,1967,397.063,4549.4243,864.9007
South America,,1968,371.54803,4801.1816,886.7818
South America,,1969,394.93967,4878.7705,894.7175
South America,,1970,428.60654,4929.6436,875.0908
South America,,1971,389.41672,5175.4077,874.92145
South America,,1972,372.4855,5395.99,905.9597
South America,,1973,380.21906,5748.4546,1020.9744
South America,,1974,406.13193,5946.17,1068.0269
South America,,1975,416.5939,5807.9688,1045.8884
South America,,1976,410.44513,5959.001,1198.6436
South America,,1977,457.55548,6077.4683,1257.5171
South America,,1978,479.6507,6220.187,1257.4089
South America,,1979,496.63992,6461.628,1327.1509
South America,,1980,514.0414,6367.1055,1374.2155
South America,,1981,496.41928,6137.322,1377.8748
South America,,1982,487.00745,5950.395,1483.1101
South America,,1983,525.84283,5577.698,1502.9884
South America,,1984,594.21027,5336.3794,1592.991
South America,,1985,667.7001,5270.623,1592.5406
South America,,1986,663.4889,5468.2773,1695.1019
South America,,1987,711.95,5499.182,1658.4506
South America,,1988,692.93384,5512.562,1753.4883
South America,,1989,735.7366,5387.651,1789.5153
South America,,1990,605.3449,5286.219,1818.5234
South America,,1991,628.97504,5240.0806,1815.2794
South America,,1992,650.1921,5422.941,1846.4456
South America,,1993,646.1199,5385.477,1944.8492
South America,,1994,677.07,5667.9507,1992.0756
South America,,1995,676.59393,5837.81,2161.1294
South America,,1996,684.9156,5875.9766,2349.254
South America,,1997,725.53705,6189.5957,2343.9458
South America,,1998,699.2264,6198.33,2490.582
South America,,1999,680.38855,6153.0234,2399.9355
South America,,2000,676.16315,6129.469,2503.7207
South America,,2001,627.67596,6089.3,2566.6965
South America,,2002,592.97736,5955.9116,2538.9695
South America,,2003,612.2356,5673.7983,2594.7273
South America,,2004,636.2597,5926.765,2879.038
South America,,2005,593.02136,6028.259,2929.0813
South America,,2006,677.77374,6184.455,3080.2578
South America,,2007,715.33484,6536.7793,3124.329
South America,,2008,760.5188,6790.6836,3110.83
South America,,2009,630.5586,6682.4893,2938.4736
South America,,2010,767.7007,6941.264,3156.5085
South America,,2011,802.2988,7149.7827,3245.811
South America,,2012,839.892,7482.5903,3448.1553
South America,,2013,903.273,7633.3022,3538.5244
South America,,2014,936.17755,7643.1753,3627.7976
South America,,2015,908.8858,7180.373,3741.1802
South America,,2016,861.24286,6922.388,3680.2039
South America,,2017,846.56946,6765.888,3664.1392
South America,,2018,815.40686,6436.1987,3470.4011
South America,,2019,788.84436,6290.2065,3268.9314
South America,,2020,696.8711,5474.1616,2975.1182
South America,,2021,768.1414,6165.5176,3388.6938
South America,,2022,648.67584,6648.8506,3229.7063
South America,,2023,625.0348,6798.9956,3176.5261
South Korea,KOR,1965,1973.7125,518.33075,
South Korea,KOR,1966,2185.432,758.9372,
South Korea,KOR,1967,2036.9233,1285.4082,
South Korea,KOR,1968,1880.6332,1858.4805,
South Korea,KOR,1969,1922.0536,2468.3748,
South Korea,KOR,1970,2008.0665,3018.022,
South Korea,KOR,1971,1987.5728,3338.2214,
South Korea,KOR,1972,1995.9033,3413.8813,
South Korea,KOR,1973,2474.331,4119.467,
South Korea,KOR,1974,2504.1846,4175.8403,
South Korea,KOR,1975,2600.7578,4652.679,
South Korea,KOR,1976,2857.389,5147.8477,
South Korea,KOR,1977,3080.8484,6058.035,
South Korea,KOR,1978,3082.4338,6849.665,
South Korea,KOR,1979,3649.7527,7623.214,
South Korea,KOR,1980,4021.545,7466.0415,
South Korea,KOR,1981,4577.364,7284.608,
South Korea,KOR,1982,4560.275,7107.7163,
South Korea,KOR,1983,4788.3535,7315.947,
South Korea,KOR,1984,5681.9585,7237.0576,
South Korea,KOR,1985,6211.502,7545.454,
South Korea,KOR,1986,6489.7456,8105.989,17.024105
South Korea,KOR,1987,6483.1675,8401.417,519.33575
South Korea,KOR,1988,6807.3516,9908.57,661.7894
South Korea,KOR,1989,6538.077,11170.752,631.8517
South Korea,KOR,1990,6359.116,13370.583,717.1738
South Korea,KOR,1991,6328.0396,16124.732,823.9507
South Korea,KOR,1992,6131.962,19418.414,1072.6029
South Korea,KOR,1993,6688.1577,21213.473,1333.1589
South Korea,KOR,1994,6832.0073,23165.662,1765.4426
South Korea,KOR,1995,7044.4463,25148.482,2124.371
South Korea,KOR,1996,8176.1206,26751.578,2790.273
South Korea,KOR,1997,8837.783,29214.662,3368.5771
South Korea,KOR,1998,9065.213,24105.992,3131.7087
South Korea,KOR,1999,9539.183,25727.3,3790.9885
South Korea,KOR,2000,10669.549,26199.6,4233.4575
South Korea,KOR,2001,11298.732,26049.496,4622.937
South Korea,KOR,2002,12074.854,26369.893,5109.337
South Korea,KOR,2003,12506.942,26477.08,5326.882
South Korea,KOR,2004,12963.18,26183.002,6217.615
South Korea,KOR,2005,13307.106,26211.264,6634.55
South Korea,KOR,2006,13712.308,26161.662,6971.704
South Korea,KOR,2007,14387.304,26769.588,7524.12
South Korea,KOR,2008,15883.5205,25433.314,7714.44
South Korea,KOR,2009,16418.857,25641.064,7304.578
South Korea,KOR,2010,18379.498,26059.34,9222.224
South Korea,KOR,2011,19794.322,26116.697,9852.67
South Korea,KOR,2012,18894.262,26798.607,10583.156
South Korea,KOR,2013,18929.945,26529.596,10973.606
South Korea,KOR,2014,19414.455,26132.883,9890.414
South Korea,KOR,2015,19476.963,27143.97,8951.91
South Korea,KOR,2016,18472.756,29412.928,9285.462
South Korea,KOR,2017,19456.477,29070.299,9659.252
South Korea,KOR,2018,19500.953,28839.662,11185.656
South Korea,KOR,2019,18441.996,28478.916,10816.541
South Korea,KOR,2020,16205.312,27113.197,11098.015
South Korea,KOR,2021,16275.097,28929.781,12040.754
South Korea,KOR,2022,15373.078,29305.604,12038.579
South Korea,KOR,2023,14451.332,28770.613,11601.004
Spain,ESP,1965,3513.0464,5181.281,
Spain,ESP,1966,3215.0435,6063.4517,
Spain,ESP,1967,3232.3052,7267.583,
Spain,ESP,1968,3238.118,7639.2964,
Spain,ESP,1969,3227.0327,8613.406,28.05513
Spain,ESP,1970,3377.566,9735.431,22.117252
Spain,ESP,1971,3360.5188,10608.6,116.58299
Spain,ESP,1972,3403.5645,11062.225,339.4449
Spain,ESP,1973,3296.8962,13141.884,324.14325
Spain,ESP,1974,3154.2307,13607.21,400.22754
Spain,ESP,1975,3453.5088,13979.2705,407.8362
Spain,ESP,1976,3309.84,15690.172,463.37106
Spain,ESP,1977,3509.0906,14662.002,440.92145
Spain,ESP,1978,2986.8853,14954.07,447.3919
Spain,ESP,1979,3374.639,15711.829,428.56262
Spain,ESP,1980,3858.6064,16501.492,544.9825
Spain,ESP,1981,4726.3965,15864.946,617.8982
Spain,ESP,1982,5206.8716,14909.295,669.8384
Spain,ESP,1983,5449.711,14865.979,720.7904
Spain,ESP,1984,5517.3574,13962.483,588.6627
Spain,ESP,1985,5434.72,13392.122,622.194
Spain,ESP,1986,5614.469,13227.982,730.7232
Spain,ESP,1987,5432.3076,13854.585,780.1852
Spain,ESP,1988,4702.7734,14153.046,1004.486
Spain,ESP,1989,5787.5586,14806.143,1287.2213
Spain,ESP,1990,5745.3384,14312.205,1486.1033
Spain,ESP,1991,5964.2534,14581.833,1669.6188
Spain,ESP,1992,6053.1865,16258.199,1736.6201
Spain,ESP,1993,5414.8677,15420.721,1694.0322
Spain,ESP,1994,5553.815,16115.205,1847.8303
Spain,ESP,1995,5540.3394,17060.691,2255.286
Spain,ESP,1996,4660.2607,17441.145,2512.4634
Spain,ESP,1997,5312.8022,17570.574,3272.4944
Spain,ESP,1998,5039.853,18885.447,3344.3796
Spain,ESP,1999,5623.3433,20001.328,3811.465
Spain,ESP,2000,5976.333,20179.666,4343.5645
Spain,ESP,2001,5441.6196,20704.729,4654.891
Spain,ESP,2002,6055.9053,20888.236,5256.67
Spain,ESP,2003,5543.424,20739.51,5879.3677
Spain,ESP,2004,5698.3643,20572.117,6813.152
Spain,ESP,2005,5461.0083,20744.842,7943.61
Spain,ESP,2006,4688.3564,20221.629,8175.385
Spain,ESP,2007,5150.321,20018.195,8168.1133
Spain,ESP,2008,3416.6482,18854.13,8830.808
Spain,ESP,2009,2365.2397,17566.324,7830.3784
Spain,ESP,2010,1722.296,17050.76,7772.0225
Spain,ESP,2011,3183.4321,16205.412,7200.221
Spain,ESP,2012,3853.444,14971.465,7106.1577
Spain,ESP,2013,2844.1472,14502.321,6507.6914
Spain,ESP,2014,2913.2227,14609.878,5923.6343
Spain,ESP,2015,3428.136,15104.622,6147.525
Spain,ESP,2016,2626.6704,15475.993,6266.3037
Spain,ESP,2017,3357.5737,15534.321,6807.488
Spain,ESP,2018,2864.202,15678.848,6731.326
Spain,ESP,2019,1251.4824,15607.587,7632.808
Spain,ESP,2020,725.9981,12495.399,6859.7163
Spain,ESP,2021,752.4438,13775.286,7228.1567
Spain,ESP,2022,913.11914,15250.37,6933.3696
Spain,ESP,2023,693.01184,15013.062,6165.5166
Sri Lanka,LKA,1965,0,849.508,
Sri Lanka,LKA,1966,0,849.6954,
Sri Lanka,LKA,1967,0,849.9096,
Sri Lanka,LKA,1968,0,850.97955,
Sri Lanka,LKA,1969,0,850.17975,
Sri Lanka,LKA,1970,0,1418.5851,
Sri Lanka,LKA,1971,0,1397.912,
Sri Lanka,LKA,1972,0,1441.1462,
Sri Lanka,LKA,1973,0,1503.2219,
Sri Lanka,LKA,1974,0,1178.4244,
Sri Lanka,LKA,1975,0,1199.7462,
Sri Lanka,LKA,1976,0.36871102,1147.536,
Sri Lanka,LKA,1977,2.0698762,1204.9801,
Sri Lanka,LKA,1978,2.1144907,1222.164,
Sri Lanka,LKA,1979,1.347555,1257.9885,
Sri Lanka,LKA,1980,1.7846998,1245.3533,
Sri Lanka,LKA,1981,0.9737753,1283.0372,
Sri Lanka,LKA,1982,13.411595,1364.7726,
Sri Lanka,LKA,1983,13.288921,1396.4213,
Sri Lanka,LKA,1984,25.48074,1299.346,
Sri Lanka,LKA,1985,15.207132,1141.3772,
Sri Lanka,LKA,1986,5.6125994,1172.5889,
Sri Lanka,LKA,1987,5.1806355,1286.6316,
Sri Lanka,LKA,1988,2.6208465,1180.0465,
Sri Lanka,LKA,1989,0.30186328,1089.2649,
Sri Lanka,LKA,1990,0,1196.6829,
Sri Lanka,LKA,1991,0.37861717,1183.022,
Sri Lanka,LKA,1992,0.37415168,1328.6593,
Sri Lanka,LKA,1993,0.25073007,1327.9575,
Sri Lanka,LKA,1994,0.22373207,1427.6249,
Sri Lanka,LKA,1995,0.64088756,1506.1658,
Sri Lanka,LKA,1996,0.1319622,1813.977,
Sri Lanka,LKA,1997,0,1845.0809,
Sri Lanka,LKA,1998,0.12237286,1916.7744,
Sri Lanka,LKA,1999,0,2054.3806,
Sri Lanka,LKA,2000,0.21071842,2346.3809,
Sri Lanka,LKA,2001,0.054215197,2265.2646,
Sri Lanka,LKA,2002,6.6211867,2380.113,
Sri Lanka,LKA,2003,35.998367,2316.985,
Sri Lanka,LKA,2004,9.379273,2295.969,
Sri Lanka,LKA,2005,34.538033,2601.0874,
Sri Lanka,LKA,2006,25.64877,2646.3342,
Sri Lanka,LKA,2007,24.762783,2775.516,0
Sri Lanka,LKA,2008,33.044952,2525.373,
Sri Lanka,LKA,2009,33.310455,2578.233,
Sri Lanka,LKA,2010,33.72311,2563.3462,
Sri Lanka,LKA,2011,166.75697,2832.122,
Sri Lanka,LKA,2012,252.32646,3002.0337,
Sri Lanka,LKA,2013,264.00433,2554.799,
Sri Lanka,LKA,2014,504.11862,2913.3,
Sri Lanka,LKA,2015,675.3162,2790.925,
Sri Lanka,LKA,2016,711.95667,3403.1736,
Sri Lanka,LKA,2017,734.71277,3645.9934,
Sri Lanka,LKA,2018,707.5759,3621.0454,
Sri Lanka,LKA,2019,752.76764,3761.8228,
Sri Lanka,LKA,2020,901.83124,3221.6392,
Sri Lanka,LKA,2021,898.6676,3036.33,
Sri Lanka,LKA,2022,840.2251,2527.4023,
Sri Lanka,LKA,2023,752.364,2768.8801,
Sweden,SWE,1965,3342.9421,29617.125,
Sweden,SWE,1966,3163.7456,33204.28,
Sweden,SWE,1967,3115.2969,32829.133,
Sweden,SWE,1968,2702.8118,36875.586,
Sweden,SWE,1969,2624.0364,39270.188,
Sweden,SWE,1970,2756.7224,42495.613,
Sweden,SWE,1971,2470.869,39734.227,
Sweden,SWE,1972,2111.3855,40563.75,
Sweden,SWE,1973,2322.5886,41264.48,
Sweden,SWE,1974,2554.5735,36898.9,
Sweden,SWE,1975,2744.907,36657.312,
Sweden,SWE,1976,2627.7874,40308.773,
Sweden,SWE,1977,2081.241,38998.297,
Sweden,SWE,1978,2130.8296,46980.715,
Sweden,SWE,1979,2512.841,50487.53,
Sweden,SWE,1980,2390.4644,44470.26,
Sweden,SWE,1981,2051.8699,39926.77,
Sweden,SWE,1982,2279.131,37055.285,
Sweden,SWE,1983,2851.3027,32155,
Sweden,SWE,1984,3433.9885,30665.082,
Sweden,SWE,1985,4033.5771,32803.9,85.08324
Sweden,SWE,1986,4289.1064,34944.37,223.46802
Sweden,SWE,1987,4221.8013,30076.848,297.52747
Sweden,SWE,1988,4129.7886,28053.863,381.26843
Sweden,SWE,1989,3876.8853,26833.611,507.70004
Sweden,SWE,1990,4030.8235,22183.682,703.0412
Sweden,SWE,1991,3913.8748,22255.195,747.10724
Sweden,SWE,1992,3624.9841,24040.363,838.77374
Sweden,SWE,1993,3672.453,23646.328,910.8589
Sweden,SWE,1994,3710.046,25206.967,900.10455
Sweden,SWE,1995,3695.176,24981.09,897.3995
Sweden,SWE,1996,4079.7217,26751.055,958.6395
Sweden,SWE,1997,3477.1155,25245.988,944.5609
Sweden,SWE,1998,3492.4268,25693.695,933.9954
Sweden,SWE,1999,3330.726,25196.668,933.8568
Sweden,SWE,2000,3363.5215,23043.564,911.00287
Sweden,SWE,2001,3634.3542,23054.182,1024.8491
Sweden,SWE,2002,3890.0244,23025.93,1039.5259
Sweden,SWE,2003,3798.8345,22977.598,1032.4851
Sweden,SWE,2004,3889.8005,22664.762,1023.10614
Sweden,SWE,2005,3536.9028,21752.432,969.6755
Sweden,SWE,2006,3882.5833,21487.139,1009.2289
Sweden,SWE,2007,3594.155,20873.482,1034.7792
Sweden,SWE,2008,3569.8599,20327.736,932.92737
Sweden,SWE,2009,2497.1968,18789.207,1235.8337
Sweden,SWE,2010,3312.5657,19428.123,1648.7379
Sweden,SWE,2011,2926.333,17809.482,1290.404
Sweden,SWE,2012,2495.255,16935.47,1114.5896
Sweden,SWE,2013,2529.9946,16376.856,1060.8943
Sweden,SWE,2014,2363.028,15972.864,862.1435
Sweden,SWE,2015,2345.4998,15599.834,947.855
Sweden,SWE,2016,2274.2087,15958.307,1003.5845
Sweden,SWE,2017,2247.1028,16080.895,956.0616
Sweden,SWE,2018,2215.1897,14041.874,1000.6347
Sweden,SWE,2019,2192.6895,14150.474,1001.07886
Sweden,SWE,2020,1794.9668,12966.613,955.66406
Sweden,SWE,2021,1808.0492,14062.646,1015.39636
Sweden,SWE,2022,1748.6633,12581.376,758.1273
Sweden,SWE,2023,1707.0552,12203.056,674.89
Switzerland,CHE,1965,2532.5613,16455.314,
Switzerland,CHE,1966,2072.0967,17312.922,
Switzerland,CHE,1967,1726.2769,18495.68,
Switzerland,CHE,1968,1611.3123,20258.477,0
Switzerland,CHE,1969,1441.2131,21783.781,0.4073781
Switzerland,CHE,1970,1227.731,24237.502,62.285328
Switzerland,CHE,1971,824.7895,25585.303,149.66913
Switzerland,CHE,1972,692.5412,26031.836,188.46349
Switzerland,CHE,1973,652.67615,27811.266,253.27531
Switzerland,CHE,1974,559.82916,24617.8,530.65497
Switzerland,CHE,1975,419.84805,23684.021,855.1226
Switzerland,CHE,1976,396.69446,24756.303,897.7196
Switzerland,CHE,1977,464.3751,24968.742,1028.5245
Switzerland,CHE,1978,417.89197,25601.922,1128.3083
Switzerland,CHE,1979,431.17398,24488.7,1263.0707
Switzerland,CHE,1980,628.60406,24373.646,1435.3274
Switzerland,CHE,1981,924.6579,22431.709,1540.0472
Switzerland,CHE,1982,813.2155,21070.04,1617.1298
Switzerland,CHE,1983,706.7337,22954.975,1770.2965
Switzerland,CHE,1984,904.73047,22142.262,1967.3359
Switzerland,CHE,1985,904.62616,22434.934,2050.672
Switzerland,CHE,1986,774.3664,24424.932,2089.2515
Switzerland,CHE,1987,716.04297,22862.988,2225.9302
Switzerland,CHE,1988,606.7347,22761.799,2225.1995
Switzerland,CHE,1989,622.3264,21665.445,2400.6167
Switzerland,CHE,1990,616.25525,22989.42,2544.4429
Switzerland,CHE,1991,517.09875,23096.896,2821.0293
Switzerland,CHE,1992,354.03268,23153.457,2931.6816
Switzerland,CHE,1993,293.95224,21498.148,3047.812
Switzerland,CHE,1994,295.1979,22041.145,2982.532
Switzerland,CHE,1995,314.54868,20288.998,3264.992
Switzerland,CHE,1996,234.17642,20923.68,3518.5398
Switzerland,CHE,1997,179.90704,21959.41,3388.602
Switzerland,CHE,1998,148.88855,22163.777,3477.6614
Switzerland,CHE,1999,154.01418,21404.377,3984.5337
Switzerland,CHE,2000,223.16434,20646.783,3940.378
Switzerland,CHE,2001,231.85274,21966.6,4077.2246
Switzerland,CHE,2002,212.25162,20672.062,3973.228
Switzerland,CHE,2003,216.36472,19969.04,4168.526
Switzerland,CHE,2004,203.97295,20273.822,4271.0127
Switzerland,CHE,2005,225.85876,20224.43,4356.756
Switzerland,CHE,2006,242.28864,19994.736,4209.951
Switzerland,CHE,2007,268.86795,18998.707,4062.8528
Switzerland,CHE,2008,238.56422,19430.312,4274.1543
Switzerland,CHE,2009,222.31123,18652.22,4051.5234
Switzerland,CHE,2010,220.5193,18849.574,4474.66
Switzerland,CHE,2011,201.54808,17254.428,3924.5693
Switzerland,CHE,2012,179.60956,17414.992,4256.434
Switzerland,CHE,2013,191.28973,17505.65,4431.26
Switzerland,CHE,2014,193.37733,15688.631,3791.8916
Switzerland,CHE,2015,174.74867,15644.16,4005.4678
Switzerland,CHE,2016,158.91211,14612.53,4162.2363
Switzerland,CHE,2017,151.51477,14835.49,4140.856
Switzerland,CHE,2018,139.95845,14137.353,3898.9363
Switzerland,CHE,2019,123.412254,14405.166,3971.5427
Switzerland,CHE,2020,117.6887,11869.712,3837.1016
Switzerland,CHE,2021,118.25215,11826.373,4146.815
Switzerland,CHE,2022,122.35547,12104.967,3391.63
Switzerland,CHE,2023,121.57377,12206.932,3119.5012
Taiwan,TWN,1965,2655.9802,1965.3234,176.51488
Taiwan,TWN,1966,2554.728,2248.3708,191.5724
Taiwan,TWN,1967,2517.719,2593.2822,240.33199
Taiwan,TWN,1968,2474.9521,3016.338,330.3948
Taiwan,TWN,1969,2218.2322,3526.61,405.28162
Taiwan,TWN,1970,2117.9558,4138.6895,375.739
Taiwan,TWN,1971,1839.7097,5666.371,738.78644
Taiwan,TWN,1972,1715.7466,6004.281,842.13525
Taiwan,TWN,1973,1505.0385,7507.6,952.53485
Taiwan,TWN,1974,1502.8015,6610.6685,983.5297
Taiwan,TWN,1975,1344.8599,7518.3237,958.34125
Taiwan,TWN,1976,1398.1527,9542.927,1171.1788
Taiwan,TWN,1977,1571.9796,10365.615,1213.6887
Taiwan,TWN,1978,1703.6333,11931.229,1174.2296
Taiwan,TWN,1979,2113.123,11779.035,1113.7328
